measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,age_category,mortality_rate,year_trend,gender_ratio,rolling_avg,relative_risk,decade
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1994,3265.062511393276,3727.973465341884,2833.371149204118,Adult,22851.89939154948,0.20593589383555444,,3186.9166886047883,0.3804483527095607,1990
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1994,2469.0080041226624,2951.6961261821075,1697.5723863769715,Adult,22851.89939154948,-0.2438098825038787,,2813.8543726012977,0.2876912845366485,1990
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1994,6671.778481586886,7749.546702781875,5650.018370106147,Adult,22851.89939154948,0.44026517130264886,,6044.0670685433915,0.7774023082577027,1990
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1994,4632.9698380881355,5560.337763359537,2973.158861081906,Adult,22851.89939154948,-0.30558698091154535,,5312.3582643226155,0.5398382839235649,1990
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1994,9064.575368910271,10604.702507774971,7570.444455839119,Adult,22851.89939154948,0.5632391280679434,,7902.422680374838,1.0562133971646301,1990
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1994,6076.8426201282555,7201.952476026069,3836.3357410861263,Adult,22851.89939154948,-0.3296053733558615,,6980.001083661121,0.7080797860487194,1990
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1994,18254.2409905595,21562.53535962392,15281.917226671563,Senior,22851.89939154948,0.4703620059596323,,16563.030553670764,2.127002435814988,1990
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1994,12365.371051825196,14822.852022944771,7302.519857327852,Senior,22851.89939154948,-0.32260283743267315,,14344.801919172909,1.4408254147948658,1990
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1994,203332.0248312168,235633.5102374841,173843.24519398407,Senior,22851.89939154948,0.48512796563761196,,182496.0526675737,23.692451103218172,1990
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1994,136493.3410002444,158490.84944679146,93037.21603586354,Senior,22851.89939154948,-0.3287169538908311,,158912.4967550251,15.904340746360836,1990
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1995,599.8893697063493,697.2883241530928,521.6575359477195,Young,22373.02859955093,0.25984388585454465,,577.693381911204,0.07016157994839857,1990
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1995,428.47837915492465,496.21198021429166,312.1092657535861,Young,22373.02859955093,-0.2857376696562096,,501.50980657246004,0.050113773594545316,1990
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1995,992.1844942338092,1148.8439412429036,854.6825721283727,Young,22373.02859955093,0.44241060210477445,,915.993214300025,0.11604344939438258,1990
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1995,620.7003082940441,762.7499554584192,437.4128858458971,Young,22373.02859955093,-0.37441039252143815,,766.9167684825876,0.07259557595709015,1990
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1995,1302.511158574515,1489.8830137768614,1161.724277104797,Adult,22373.02859955093,0.23905810326433485,,1233.6194745553705,0.1523384900631618,1990
1,Deaths,6,China,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1995,980.8243488530547,1193.1744724771745,644.8331055973933,Adult,22373.02859955093,-0.24697432156628774,,1111.5154085292022,0.11471479483137974,1990
1,Deaths,6,China,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1995,2031.4015072089865,2308.7230394252647,1784.9649108895649,Adult,22373.02859955093,0.351006643104838,,1817.6808890797022,0.23758770608838836,1990
1,Deaths,6,China,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1995,1558.0076154073836,1894.2216396975823,1019.5777149147584,Adult,22373.02859955093,-0.23303807254333253,,1697.6765958929157,0.18222072500155853,1990
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1995,2974.283636581756,3355.019274267984,2612.377455687636,Adult,22373.02859955093,0.20464722334451824,,2902.784717365898,0.3478648725837487,1990
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1995,2176.2796157232583,2576.569736754853,1536.123535280317,Adult,22373.02859955093,-0.2683012511125593,,2539.8570854758923,0.2545322920514179,1990
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1995,6803.208005468942,7836.55031084617,5813.97521173462,Adult,22373.02859955093,0.4684334764148579,,6035.9854417146535,0.7956864156718567,1990
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1995,4615.799199298558,5496.020004839858,3135.7220567020217,Adult,22373.02859955093,-0.3215260806978085,,5350.659014285212,0.5398524809763973,1990
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1995,8934.855536624402,10234.35182958261,7671.954444829158,Adult,22373.02859955093,0.47031214977159075,,8025.424508554309,1.0449986492794983,1990
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1995,6001.160173856724,7205.388125455918,3771.850902980952,Adult,22373.02859955093,-0.3283427863766033,,7004.286110203127,0.7018808810152809,1990
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1995,17656.26748401745,20569.456667104147,14954.040056254247,Senior,22373.02859955093,0.42788011860034647,,16091.95984213405,2.0650334632143905,1990
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1995,11874.024403086396,14288.36749541412,6944.216206865633,Senior,22373.02859955093,-0.3274895493152884,,13965.220979643016,1.3887565850253207,1990
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1995,200242.45351654387,227078.96578512457,173565.11799033685,Senior,22373.02859955093,0.46704924979589535,,180022.60644933503,23.419863096326804,1990
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1995,132922.18603928224,153951.28294439169,87099.4879211516,Senior,22373.02859955093,-0.3361937805646178,,156552.66018535686,15.54625078166692,1990
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1996,546.1802648608634,637.1122284935357,471.81922335302096,Young,21640.451054720113,0.27469737431811314,,524.8493379073791,0.06426311557489117,1990
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1996,397.1976679049423,457.84499514956616,289.2225146812811,Young,21640.451054720113,-0.27277184208381033,,457.2854373069101,0.04673394716148331,1990
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1996,894.8142860143738,1047.0053587081773,781.7546533869395,Young,21640.451054720113,0.4416204955233787,,835.8996961807425,0.10528310446159046,1990
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1996,569.6674281824482,685.0774928889962,442.3992029852705,Young,21640.451054720113,-0.3633679780417616,,695.0606741636221,0.06702659567142276,1990
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1996,1244.9690854340813,1432.9900904538736,1086.1809020404853,Adult,21640.451054720113,0.26930891029561943,,1176.1015309538836,0.14648202685389583,1990
1,Deaths,6,China,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1996,925.3834992975262,1111.2960656019363,680.5795055428698,Adult,21640.451054720113,-0.25670162406091046,,1050.3923111948873,0.10887985266476687,1990
1,Deaths,6,China,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1996,2108.150953935651,2442.2696155325116,1862.7108463940212,Adult,21640.451054720113,0.35310696371944084,,1899.1866921840071,0.2480432873871701,1990
1,Deaths,6,China,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1996,1603.5595708658168,1923.6217102526516,1105.830172932826,Adult,21640.451054720113,-0.23935258626894151,,1756.5727134029503,0.1886734850444006,1990
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1996,2727.3064270602827,3116.00300694557,2407.7591239113053,Adult,21640.451054720113,0.2531966974077904,,2625.956559788432,0.3208926052554578,1990
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1996,1961.4715035424167,2309.417560340963,1495.6436344943456,Adult,21640.451054720113,-0.28080266886011285,,2288.352515441986,0.2307851052822506,1990
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1996,6573.243365504621,7572.94626143256,5706.250782127129,Adult,21640.451054720113,0.4240748095158746,,5997.416856757373,0.7734023458480664,1990
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1996,4395.563321620295,5239.351390171625,3149.1740498869726,Adult,21640.451054720113,-0.33129460188747284,,5194.868628807824,0.5171783235814937,1990
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1996,8760.367068309128,10190.374558761609,7502.879295230024,Adult,21640.451054720113,0.45977891182983766,,7898.794259596751,1.0307375011666402,1990
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1996,5885.2533875325835,7111.154833017923,3957.020351585476,Adult,21640.451054720113,-0.32819557198434623,,6882.2602098994785,0.6924540174055389,1990
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1996,17072.586480944763,20005.331948184223,14349.226523478108,Senior,21640.451054720113,0.43780961714270306,,15534.292789349536,2.008746321998229,1990
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1996,11378.726847587952,13787.654465810274,7430.488998336184,Senior,21640.451054720113,-0.3335089056196554,,13441.779243873038,1.3388115344810916,1990
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1996,194295.7596483329,223300.15225002417,168066.28161450644,Senior,21640.451054720113,0.46172558124279606,,175820.13306805302,22.86067743801188,1990
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1996,128187.9181780314,150190.05490534072,87689.20133993741,Senior,21640.451054720113,-0.34024335677707995,,151801.95462188218,15.082483808304662,1990
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1997,501.18817529161663,576.7428222377202,434.2991280981752,Young,20876.853904699838,0.26181046816106046,,481.5220360191408,0.058881522322622885,1990
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1997,364.9606226035733,414.9442618220122,278.47759979436495,Young,20876.853904699838,-0.271809191445467,,421.11548860004405,0.04287698334903254,1990
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1997,794.888912178716,917.927840776352,686.4728154589699,Young,20876.853904699838,0.3953560847156874,,753.1235421251795,0.09338661910613394,1990
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1997,508.1071351936916,607.4962768117254,383.2196078235597,Young,20876.853904699838,-0.3607822081691673,,624.2211585182854,0.059694388451569984,1990
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1997,1176.008227183557,1352.809299608534,1021.8447249523437,Adult,20876.853904699838,0.270833365924813,,1115.4536039717216,0.13816198804013372,1990
1,Deaths,6,China,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1997,858.3537128656984,1020.3838310260114,606.2936455165583,Adult,20876.853904699838,-0.2701124932421731,,986.581813115594,0.10084270897931788,1990
1,Deaths,6,China,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1997,2134.573685783478,2465.8692791552203,1890.7754099017764,Adult,20876.853904699838,0.3311471083241071,,1948.7614035283152,0.2507779599062014,1990
1,Deaths,6,China,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1997,1599.1573016282568,1915.832378498616,1079.1891619232629,Adult,20876.853904699838,-0.2508305933504006,,1779.0968527591838,0.18787517542372595,1990
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1997,2616.7562122252702,2994.2315063509286,2280.0734282640037,Adult,20876.853904699838,0.33407811813702604,,2435.178047609323,0.30742662520589925,1990
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1997,1834.3789800982563,2142.4159936444375,1385.31404920417,Adult,20876.853904699838,-0.29898743661018623,,2137.535565288648,0.21550992658986695,1990
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1997,6155.472768437169,7077.469375121245,5395.372213277534,Adult,20876.853904699838,0.4003831404635836,,5708.093151854028,0.7231687120514015,1990
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1997,4047.414967389471,4737.066905955458,2931.249291720288,Adult,20876.853904699838,-0.34246886963045076,,4866.150352482312,0.47550594068304913,1990
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1997,8575.528016076509,9835.491006785349,7342.894443060304,Adult,20876.853904699838,0.4571212913692122,,7740.38282397274,1.0074861483176196,1990
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1997,5756.286372241711,6963.259810570029,3719.664552824796,Adult,20876.853904699838,-0.3287542922779304,,6739.022591950267,0.6762707526476426,1990
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1997,16601.372426716352,19195.85524912701,14229.50378700247,Senior,20876.853904699838,0.45898329831473994,,15017.561918416353,1.95039334389944,1990
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1997,10956.10106927188,13064.837968347529,7121.814974088571,Senior,20876.853904699838,-0.34004847384542847,,12978.733447858727,1.2871650639081536,1990
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1997,188142.850350352,213630.9729327312,164802.95297664375,Senior,20876.853904699838,0.46771125566649197,,170208.8427255721,22.103748629544835,1990
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1997,123159.97134905988,144017.51350180572,85048.25797321141,Senior,20876.853904699838,-0.34539116889259214,,146496.91329248107,14.469309053478312,1990
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1998,471.2041820202067,540.7352610049294,410.3704367212904,Young,20268.234516195876,0.2911096508404334,,445.78432663846553,0.05575084175419018,1990
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1998,344.1175632773779,394.31094311491233,267.0131670625387,Young,20268.234516195876,-0.26970605014150517,,393.4274559670527,0.04071450243260344,1990
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1998,716.9151319882643,828.410751036535,622.1663362474394,Young,20268.234516195876,0.41095269546839686,,673.3037264535575,0.08482229912158995,1990
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1998,453.5869294321332,545.5635783769505,341.2227991220091,Young,20268.234516195876,-0.3673073573239094,,559.5363988713633,0.053666444589100575,1990
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1998,1114.6467479350608,1282.2989624150184,979.5561962603556,Adult,20268.234516195876,0.29858673787721246,,1049.669562661439,0.1318801844871687,1990
1,Deaths,6,China,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1998,801.219785614977,968.8235160504136,575.6529946415528,Adult,20268.234516195876,-0.2811895005307493,,924.7400821385787,0.09479686128131866,1990
1,Deaths,6,China,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1998,2104.3071743548926,2448.808032311176,1861.2451133017485,Adult,20268.234516195876,0.31588504283618235,,1946.012720588876,0.24897252774092693,1990
1,Deaths,6,China,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1998,1556.2481599690138,1874.9541019528456,1068.300283069877,Adult,20268.234516195876,-0.2604462984611049,,1753.237545317388,0.18412855447229773,1990
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1998,2674.560499247304,3064.6312746600297,2366.7228871216753,Adult,20268.234516195876,0.4580195958765536,,2375.231897190277,0.3164424358804822,1990
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1998,1859.3513883812348,2192.5720047146715,1446.7632115436852,Adult,20268.234516195876,-0.3048011481121822,,2122.763622575598,0.21999041811269565,1990
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1998,5686.478589187907,6587.6207951587885,4956.894430695768,Adult,20268.234516195876,0.40496554838201115,,5296.4554416715155,0.672799563461452,1990
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1998,3685.909508689151,4311.766761522892,2932.7834866418093,Adult,20268.234516195876,-0.35181159114932314,,4473.267688422176,0.4361008785155085,1990
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1998,8624.582268979908,9998.18940217308,7349.4323356877,Adult,20268.234516195876,0.49828929821314216,,7652.132219099377,1.0204232891406595,1990
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1998,5827.8797839590625,7090.055221417937,3998.6541325058542,Adult,20268.234516195876,-0.32427106586712773,,6736.249475060227,0.6895295415353776,1990
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1998,16121.605008179708,18613.306833255825,13844.131908379331,Senior,20268.234516195876,0.4714728265327255,,14559.692834722644,1.9074386092694815,1990
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1998,10631.384135942631,12937.142610320778,7296.914459661451,Senior,20268.234516195876,-0.3405505140121887,,12569.69673779807,1.2578594104360652,1990
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1998,182698.5344242888,208334.87928868897,160141.38559826752,Senior,20268.234516195876,0.4834246258996342,,164667.11870790023,21.616100769186726,1990
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1998,119455.69001007808,140559.3101811561,86854.30632274681,Senior,20268.234516195876,-0.34615956068557785,,141771.3985944756,14.133480823189867,1990
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,1999,451.6271614212598,519.6128728634638,389.29084292967343,Young,19860.8362687576,0.3124211304995881,,422.3163022396148,0.05432838536817898,1990
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,1999,331.53901547781277,378.0399917698456,261.5482257604287,Young,19860.8362687576,-0.2659010710638673,,375.7612467254835,0.039882409509609654,1990
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,1999,648.5560326130192,752.513910674056,559.4034635328838,Young,19860.8362687576,0.42983845108803487,,606.3526980111391,0.0780178985731807,1990
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,1999,409.6095763260638,500.9010450540672,299.35274063830565,Young,19860.8362687576,-0.36842839210707046,,503.9175127904056,0.04927388964629124,1990
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,1999,1050.66841396976,1190.66556916777,932.3402294625004,Adult,19860.8362687576,0.3113360813516586,,988.8449825065992,0.12638991487732848,1990
1,Deaths,6,China,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,1999,755.7651700240309,912.6491718048007,531.2002818671009,Adult,19860.8362687576,-0.28068155473665635,,869.2177898695892,0.09091459706652628,1990
1,Deaths,6,China,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,1999,2034.332764575184,2307.127652311636,1802.8701584928071,Adult,19860.8362687576,0.3072033220046919,,1898.2960329663636,0.2447195913840598,1990
1,Deaths,6,China,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,1999,1491.165461910177,1796.052573673709,1054.856659474595,Adult,19860.8362687576,-0.26700022342629515,,1693.9154621514583,0.17937940580772416,1990
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,1999,2809.956377597826,3204.2158441086444,2482.955827782816,Adult,19860.8362687576,0.5112562343819234,,2447.956088408788,0.33802305527747345,1990
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,1999,1951.7394471805792,2308.76656603099,1504.7942316472936,Adult,19860.8362687576,-0.3054200190648222,,2207.01573771988,0.23478404729027805,1990
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,1999,5151.34700355422,5872.034468460232,4531.2699055973335,Adult,19860.8362687576,0.397578261596073,,4841.245033810425,0.6196801013773867,1990
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,1999,3290.7097352064625,3863.791640227056,2516.568014998749,Adult,19860.8362687576,-0.3611943181199001,,4042.655415816611,0.39585516970791096,1990
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,1999,8383.929237826049,9733.789254643278,7225.138879529641,Adult,19860.8362687576,0.43858994156028763,,7612.130430255006,1.008542836747806,1990
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,1999,5706.538360710029,6929.521214993075,3746.0034260734465,Adult,19860.8362687576,-0.3193479812587572,,6639.44912749838,0.6864667178194138,1990
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,1999,16543.743774503768,19143.401414908847,14045.281645436407,Senior,19860.8362687576,0.5561232256270945,,14432.244306208702,1.9901258471371974,1990
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,1999,10875.556258381986,13005.686137466411,7337.568352455631,Senior,19860.8362687576,-0.34261818808250977,,12683.561389609464,1.3082725353348812,1990
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,1999,178714.56700917735,201493.68617335695,155530.49772381192,Senior,19860.8362687576,0.4960741258461594,,160289.59714784808,21.498427678324262,1990
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,1999,116893.7020371812,135370.41564391233,84947.41704859925,Senior,19860.8362687576,-0.3459195632822787,,138354.6530188122,14.061700964582682,1990
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,2000,443.9056832150128,510.60495148245707,383.2996815305867,Young,19548.03886676208,0.33892441761419123,,409.0239533713618,0.05369542592322283,2000
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,2000,332.33054251899387,377.09776753528166,272.0309856517454,Young,19548.03886676208,-0.2513487547353065,,369.2584137372731,0.04019914748243887,2000
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,2000,605.4480360550543,693.5411150678608,524.511887401527,Young,19548.03886676208,0.47811006150182433,,554.5378816647126,0.07323580526138089,2000
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,2000,384.307768165821,471.3454745056058,288.36255633155247,Young,19548.03886676208,-0.36525061561042815,,466.4551268489799,0.04648638230493609,2000
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,2000,1008.5621362035064,1142.4254601145994,885.5676234365197,Adult,19548.03886676208,0.3344914216825279,,938.3319067324325,0.12199702666850477,2000
1,Deaths,6,China,2,Female,10,25-29 years,508,Chronic respiratory diseases,1,Number,2000,710.2555339080272,856.7273528587327,518.1855500396717,Adult,19548.03886676208,-0.2957741437908663,,824.8609467118549,0.0859134605605963,2000
1,Deaths,6,China,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,2000,2011.4376695828232,2294.0328529233843,1795.2360739022477,Adult,19548.03886676208,0.3489030700900082,,1845.6452986893948,0.2433061942438581,2000
1,Deaths,6,China,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,2000,1421.874198620296,1712.5882864521902,1011.919910361468,Adult,19548.03886676208,-0.2931055134732582,,1641.4924433710987,0.1719918072487878,2000
1,Deaths,6,China,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,2000,3033.549728407517,3455.7103080986276,2688.8320798445775,Adult,19548.03886676208,0.5542800719582146,,2598.4151843953073,0.366942237698771,2000
1,Deaths,6,China,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,2000,2053.2639908723654,2414.08043458795,1622.3419640218794,Adult,19548.03886676208,-0.3231480691927735,,2346.184388820154,0.2483655620811374,2000
1,Deaths,6,China,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,2000,4621.63288481074,5290.557696421102,4009.777632614526,Adult,19548.03886676208,0.40444866205155394,,4354.563207857141,0.5590389030691576,2000
1,Deaths,6,China,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,2000,2874.485736902415,3359.79512426108,2358.821839957159,Adult,19548.03886676208,-0.3780367656744056,,3595.609452306539,0.3477016442667257,2000
1,Deaths,6,China,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,2000,8711.32542768291,9990.328547020765,7561.431674173398,Adult,19548.03886676208,0.5265516285075869,,7600.5976754063295,1.0537335899992724,2000
1,Deaths,6,China,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,2000,5764.346651188412,7005.428764279633,4055.980144764229,Adult,19548.03886676208,-0.33829281215113016,,6727.403479860451,0.6972630905803124,2000
1,Deaths,6,China,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,2000,16362.75992681126,18976.84611549324,14091.875826792995,Senior,19548.03886676208,0.5045446447118682,,14594.01998656567,1.9792613538673858,2000
1,Deaths,6,China,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,2000,10710.79550826453,12928.82718622392,7933.095017200923,Senior,19548.03886676208,-0.345416326086022,,12649.703897819258,1.2955921686504674,2000
1,Deaths,6,China,1,Male,25,50-69 years,508,Chronic respiratory diseases,1,Number,2000,176690.29406102255,198954.6885239703,154824.01582457434,Senior,19548.03886676208,0.5115467384617645,,157432.85436912705,21.372694594474684,2000
1,Deaths,6,China,2,Female,25,50-69 years,508,Chronic respiratory diseases,1,Number,2000,114124.12411748516,133801.02138394714,84152.4324821941,Senior,19548.03886676208,-0.35410077432962594,,135902.706738563,13.804606889060587,2000
1,Deaths,6,China,1,Male,8,15-19 years,508,Chronic respiratory diseases,1,Number,2001,435.4040578000298,503.3835381102633,378.40191586300006,Young,18981.242453546984,0.3101536033966692,,403.88009451134553,0.05280269098663693,2000
1,Deaths,6,China,2,Female,8,15-19 years,508,Chronic respiratory diseases,1,Number,2001,327.6426201289414,371.85183021568133,272.22035592566976,Young,18981.242453546984,-0.24749755024235565,,365.1257401493217,0.03973415432124018,2000
1,Deaths,6,China,1,Male,9,20-24 years,508,Chronic respiratory diseases,1,Number,2001,550.6714863971648,629.4965332429819,476.8307691581161,Young,18981.242453546984,0.43289189553816465,,513.4757635393469,0.06678150056363473,2000
1,Deaths,6,China,2,Female,9,20-24 years,508,Chronic respiratory diseases,1,Number,2001,345.13221258992684,416.9856572040753,256.7592497062478,Young,18981.242453546984,-0.37325207294099005,,426.7038223843044,0.04185516704414817,2000
1,Deaths,6,China,1,Male,10,25-29 years,508,Chronic respiratory diseases,1,Number,2001,912.7124458248882,1030.1956848112277,810.4007055122962,Adult,18981.242453546984,0.28504798942274423,,877.1767053121406,0.11068723952656252,2000
